AirQualityStation,Countrycode,Latitude,Longitude,no2,o3,pm10,traffic,industrial,background,rural,suburban,urban,nox_traffic,nox_industrial,nox_urban,nox_port_shipping,nox_other,nox_total,nox_share_traffic,nox_share_industrial,nox_share_urban,nox_share_port_shipping,nox_share_other,nox_dom_modeled,nox_dom_modeled_sh,nox_dom_all,nox_nonmodeled_dominant,nox_present_traffic,nox_present_industrial,nox_present_urban,nox_present_port_shipping,pm10_traffic,pm10_industrial,pm10_urban,pm10_port_shipping,pm10_other,pm10_total,pm10_share_traffic,pm10_share_industrial,pm10_share_urban,pm10_share_port_shipping,pm10_share_other,pm10_dom_modeled,pm10_dom_modeled_sh,pm10_dom_all,pm10_nonmodeled_dominant,pm10_present_traffic,pm10_present_industrial,pm10_present_urban,pm10_present_port_shipping
STA-NL00934,NL,53.33043,6.27694,8.585926136,52.90441868,20.71864763,0,0,1,1,0,0,2.20399e-05,0.0,6.492917e-06,0.00015712155,9.320165e-06,0.00019497455,0.11303988,0.0,0.033301357,0.80585676,0.047801957,port_shipping,0.80585676,port_shipping,False,True,False,True,True,1.7330776e-06,0.0,1.7309188e-06,7.716912e-06,5.4632087e-06,1.6644117e-05,0.10412554,0.0,0.10399584,0.463642,0.3282366,port_shipping,0.463642,port_shipping,False,True,False,True,True
STA-BG0051A,BG,42.14289,24.76524,21.75190429,41.7267171,38.96644628,0,0,1,0,0,1,0.00013331645,2.7305772e-05,2.6529911e-05,0.0,1.8996954e-05,0.00020614908,0.64669925,0.13245644,0.12869284,0.0,0.09215154,traffic,0.64669925,traffic,False,True,True,True,False,1.8895398e-05,5.922607e-05,6.1266626e-05,0.0,4.028275e-05,0.00017967082,0.105166756,0.32963654,0.34099373,0.0,0.22420307,urban,0.34099373,urban,False,True,True,True,False
STA.IT1328A,IT,45.89056,12.30806,22.03928244,53.75082554,23.5971831,0,0,1,0,0,1,9.632617e-05,9.191583e-06,2.3666391e-05,1.2053209e-08,8.272633e-06,0.00013746881,0.70071286,0.06686304,0.17215826,8.767959e-05,0.06017825,traffic,0.70071286,traffic,False,True,True,True,True,1.0828592e-05,5.93987e-05,4.5449156e-05,1.0307084e-09,1.0925665e-05,0.00012660313,0.085531786,0.46917242,0.3589892,8.141255e-06,0.08629854,industrial,0.46917242,industrial,False,True,True,True,True
STA-CH0017A,CH,47.5659,7.58208,23.95287569,49.49698909,17.75880301,0,0,1,0,0,1,0.00019069672,2.918138e-05,7.63056e-05,5.80227e-10,0.00021778754,0.0005139718,0.37102565,0.05677623,0.14846262,1.1289083e-06,0.42373443,traffic,0.37102565,other,True,True,True,True,True,2.2674461e-05,4.9538343e-05,4.034804e-05,4.9455617e-11,3.5944417e-05,0.0001485053,0.15268452,0.3335796,0.27169427,3.3302254e-07,0.24204129,industrial,0.3335796,industrial,False,True,True,True,True
STA.DE_DENI020,DE,52.44081,10.81638,16.33240535,57.47489602,16.44767455,0,0,1,0,1,0,3.4481905e-05,3.7102298e-05,1.5126217e-05,1.6435559e-05,9.936505e-06,0.00011308249,0.30492702,0.3280994,0.13376267,0.14534132,0.08786953,industrial,0.3280994,industrial,False,True,True,True,True,3.6867916e-06,3.340209e-05,9.321408e-06,8.220714e-07,8.151514e-06,5.538388e-05,0.06656796,0.6031013,0.16830543,0.014843153,0.14718206,industrial,0.6031013,industrial,False,True,True,True,True
STA.IT2144A,IT,41.10778,16.76611,20.58085485,51.49688796,25.03644385,0,1,0,0,1,0,7.696484e-05,8.177123e-05,2.4901768e-05,0.0,0.00012158167,0.00030521947,0.25216228,0.26790962,0.081586435,0.0,0.39834177,industrial,0.26790962,other,True,True,True,True,False,8.385067e-06,0.00010715386,1.3938675e-05,0.0,7.933957e-06,0.00013741157,0.061021555,0.7798023,0.10143742,0.0,0.05773864,industrial,0.7798023,industrial,False,True,True,True,False
STA-FR22019,FR,49.22036,6.92583,13.55932065,50.37202823,17.35338337,0,0,1,0,1,0,0.00019971083,0.00026295692,5.2769832e-05,4.244165e-07,2.0246942e-05,0.00053610903,0.37251908,0.4904915,0.098431155,0.0007916608,0.037766464,industrial,0.4904915,industrial,False,True,True,True,True,1.9168905e-05,7.860311e-05,6.339272e-05,3.617512e-08,1.0589796e-05,0.00017179071,0.1115829,0.45755157,0.3690113,0.00021057669,0.06164359,industrial,0.45755157,industrial,False,True,True,True,True
STA_ES1417A,ES,42.13611,-0.40389,14.08226754,61.2952882,12.28366762,1,0,0,0,0,1,2.9780416e-05,2.1692797e-05,1.1282352e-05,0.0,1.3280103e-05,7.6035656e-05,0.39166382,0.2852977,0.14838238,0.0,0.17465626,traffic,0.39166382,traffic,False,True,True,True,False,3.03903e-06,2.3396507e-05,1.3936257e-05,0.0,1.4808342e-05,5.518014e-05,0.055074707,0.42400232,0.2525593,0.0,0.26836362,industrial,0.42400232,industrial,False,True,True,True,False
STA-BETWOL1,BE,50.85671,4.42576,30.52169446,36.19885886,18.50415813,1,0,0,0,1,0,0.00044871718,7.8929224e-05,0.00010834622,6.8869317e-06,3.787076e-05,0.0006807503,0.6591509,0.11594446,0.15915707,0.010116679,0.05563091,traffic,0.6591509,traffic,False,True,True,True,True,4.472616e-05,0.00010422591,1.9244448e-05,3.4460786e-07,1.5321022e-05,0.00018386217,0.24325918,0.5668698,0.1046678,0.0018742727,0.08332884,industrial,0.5668698,industrial,False,True,True,True,True
STA-FR07009,FR,45.77217,3.0875,19.24558789,59.77781092,13.99997538,0,0,1,0,0,1,9.12736e-05,2.9984892e-06,3.2396063e-05,0.0,6.343756e-06,0.00013301191,0.6862062,0.022543013,0.2435576,0.0,0.04769314,traffic,0.6862062,traffic,False,True,True,True,False,9.53696e-06,6.911796e-06,7.464302e-05,0.0,4.1075655e-06,9.5199335e-05,0.100178845,0.072603405,0.78407085,0.0,0.043146998,urban,0.78407085,urban,False,True,True,True,False
STA-CH0031A,CH,46.951,7.44087,36.12733481,42.09774129,21.38983416,1,0,0,0,0,1,0.00014976639,4.406544e-05,3.7566406e-05,0.0,2.4395451e-05,0.00025579368,0.58549684,0.17226946,0.14686213,0.0,0.0953716,traffic,0.58549684,traffic,False,True,True,True,False,1.970327e-05,1.7286044e-05,1.640853e-05,0.0,5.238954e-05,0.00010578739,0.18625349,0.16340363,0.15510857,0.0,0.49523425,traffic,0.18625349,other,True,True,True,True,False
STA-LT00033,LT,55.69,21.17946,28.10237771,39.90488406,37.80020377,1,0,0,0,0,1,0.00010749064,0.00013551697,1.7186554e-05,0.00040446408,1.5295267e-05,0.0006799535,0.15808529,0.19930328,0.025276072,0.5948408,0.022494579,port_shipping,0.5948408,port_shipping,False,True,True,True,True,9.342348e-06,8.123825e-05,4.890369e-05,1.1878583e-05,6.1859146e-06,0.0001575488,0.05929812,0.51563865,0.31040344,0.07539621,0.039263483,industrial,0.51563865,industrial,False,True,True,True,True
STA.IT0885A,IT,42.09159,11.80249,19.64495154,60.33102253,18.43965517,0,0,1,0,0,1,3.485903e-05,7.828958e-07,1.7357845e-05,1.1218003e-05,4.33056e-06,6.854833e-05,0.5085321,0.011421078,0.25322053,0.163651,0.063175276,traffic,0.5085321,traffic,False,True,True,True,True,3.9331335e-06,5.059302e-06,1.4938493e-05,5.2122294e-07,5.214187e-06,2.966634e-05,0.132579,0.17054015,0.50355023,0.017569507,0.17576104,urban,0.50355023,urban,False,True,True,True,True
STA_ES0694A,ES,41.3922,2.0098,32.63800536,37.78937175,22.88124927,0,0,1,0,1,0,0.00032274527,7.835286e-05,0.0001036985,0.0,3.9371345e-05,0.000544168,0.5930986,0.14398652,0.1905634,0.0,0.072351456,traffic,0.5930986,traffic,False,True,True,True,False,3.3418142e-05,8.4506544e-05,4.3599022e-05,0.0,2.0980224e-05,0.00018250394,0.18310916,0.46303958,0.2388936,0.0,0.11495765,industrial,0.46303958,industrial,False,True,True,True,False
STA.IT1590A,IT,45.6725,12.23861,28.50133657,55.90226112,30.32102273,0,0,1,0,0,1,7.9937185e-05,7.4348386e-06,6.305225e-05,0.0,9.3860135e-06,0.00015981028,0.5002005,0.046522904,0.39454436,0.0,0.058732226,traffic,0.5002005,traffic,False,True,True,True,False,9.411809e-06,4.804611e-05,2.7004857e-05,0.0,1.2349008e-05,9.6811775e-05,0.097217605,0.49628374,0.27894187,0.0,0.12755688,industrial,0.49628374,industrial,False,True,True,True,False
STA-FR07058,FR,46.34072,2.59395,14.64461663,51.8581398,12.18313197,0,0,1,0,0,1,3.692956e-05,1.4586023e-05,1.29933605e-05,0.0,8.802882e-06,7.331182e-05,0.5037327,0.19895868,0.17723417,0.0,0.120074525,traffic,0.5037327,traffic,False,True,True,True,False,3.7998332e-06,3.362214e-05,5.2269956e-05,0.0,4.8734396e-06,9.456537e-05,0.04018208,0.35554388,0.5527389,0.0,0.05153514,urban,0.5527389,urban,False,True,True,True,False
STA.CZ_TOFF,CZ,49.83919,18.26369,22.68451109,53.82782094,36.21781609,0,0,1,0,0,1,0.0001661193,0.0007702387,8.7852706e-05,0.0,1.6766317e-05,0.001040977,0.15958019,0.73991907,0.08439448,0.0,0.016106328,industrial,0.73991907,industrial,False,True,True,True,False,1.8103941e-05,8.495709e-05,0.00018919376,0.0,2.0428022e-05,0.00031268285,0.057898734,0.27170372,0.605066,0.0,0.065331444,urban,0.605066,urban,False,True,True,True,False
STA.IT2243A,IT,45.43301,11.0301,25.86561854,59.88430311,30.85915493,0,0,1,0,0,1,0.00019842607,8.775882e-05,6.0067203e-05,1.7673699e-07,1.44509895e-05,0.00036087979,0.5498398,0.2431802,0.16644657,0.00048973924,0.040043775,traffic,0.5498398,traffic,False,True,True,True,True,2.0916059e-05,7.620565e-05,5.9993512e-05,1.5113345e-08,2.388795e-05,0.00018101827,0.11554667,0.4209832,0.33142242,8.349072e-05,0.1319643,industrial,0.4209832,industrial,False,True,True,True,True
STA_PL0077A,PL,53.66212,17.93402,5.183876875,55.62095285,19.83321986,0,0,1,1,0,0,1.2282533e-05,0.0,1.5935458e-06,0.0,2.463336e-07,1.4122412e-05,0.8697192,0.0,0.112838075,0.0,0.017442742,traffic,0.8697192,traffic,False,True,False,True,False,1.5277461e-06,0.0,8.193011e-06,0.0,1.1981516e-06,1.0918909e-05,0.13991748,0.0,0.7503507,0.0,0.10973181,urban,0.7503507,urban,False,True,False,True,False
STA-CH0011A,CH,46.0111,8.9571,24.78121201,57.43556491,16.90678904,0,0,1,0,0,1,9.2170085e-05,2.5667181e-05,3.376084e-05,0.0,2.4907351e-05,0.00017650546,0.52219397,0.14541863,0.19127363,0.0,0.14111377,traffic,0.52219397,traffic,False,True,True,True,False,1.4040918e-05,2.0809819e-05,1.7145549e-05,0.0,4.951078e-05,0.00010150708,0.13832451,0.20500855,0.16890988,0.0,0.48775694,industrial,0.20500855,other,True,True,True,True,False
STA.IT1463A,IT,45.62058,9.61154,27.03363259,51.71509278,27.54705376,0,0,1,0,1,0,0.00010816267,0.00014459461,3.9526003e-05,2.3831284e-08,1.1433071e-05,0.0003037402,0.3561026,0.47604698,0.13013096,7.845943e-05,0.037640955,industrial,0.47604698,industrial,False,True,True,True,True,1.182788e-05,9.223264e-05,4.9059807e-05,2.0378892e-09,1.1729148e-05,0.00016485153,0.07174868,0.55948913,0.29759994,1.2361967e-05,0.07114977,industrial,0.55948913,industrial,False,True,True,True,True
STA_ES0201A,ES,43.4539,-7.8478,4.574973539,60.43845348,9.485724215,0,1,0,0,1,0,4.295977e-06,0.0,3.5559897e-06,0.0,1.3673705e-06,9.219338e-06,0.46597457,0.0,0.38570988,0.0,0.14831547,traffic,0.46597457,traffic,False,True,False,True,False,4.5255115e-07,0.0,7.2488947e-06,0.0,3.1592238e-06,1.0860669e-05,0.04166881,0.0,0.6674446,0.0,0.29088667,urban,0.6674446,urban,False,True,False,True,False
STA_ES2030A,ES,36.511,-4.863,27.44198207,54.24417591,33.8647436,1,0,0,0,0,1,0.000118199656,1.8281362e-05,2.6599597e-05,1.2715852e-05,8.388189e-06,0.00018418465,0.6417454,0.09925562,0.14441809,0.06903861,0.045542277,traffic,0.6417454,traffic,False,True,True,True,True,1.20667355e-05,1.9717148e-05,2.6697156e-05,5.830052e-07,5.044355e-06,6.41084e-05,0.18822394,0.30755952,0.41643775,0.009094054,0.07868478,urban,0.41643775,urban,False,True,True,True,True
STA-MT00005,MT,35.89583,14.48989,34.61846604,56.85801767,43.08176795,1,0,0,0,0,1,0.0003415714,8.048277e-05,3.467614e-05,0.0,0.00021658937,0.0006733197,0.50729454,0.119531296,0.051500265,0.0,0.3216739,traffic,0.50729454,traffic,False,True,True,True,False,4.0924326e-05,0.00032377313,3.2121216e-06,0.0,7.812023e-05,0.00044602982,0.09175244,0.7259002,0.0072015845,0.0,0.17514576,industrial,0.7259002,industrial,False,True,True,True,False
STA_PL0568A,PL,49.71973,18.82672,14.53454925,61.89367518,25.47375765,0,0,1,0,1,0,9.945813e-06,6.4317655e-06,1.4314304e-05,0.0,1.8392686e-06,3.2531152e-05,0.30573195,0.19771096,0.44001836,0.0,0.056538686,urban,0.44001836,urban,False,True,True,True,False,1.2963256e-06,9.319925e-06,8.839637e-05,0.0,3.9922743e-06,0.000103004895,0.012585088,0.09048041,0.8581764,0.0,0.038758103,urban,0.8581764,urban,False,True,True,True,False
STA_ES1619A,ES,39.47806,-0.36833,23.49097214,53.91649959,19.98422713,0,0,1,0,0,1,0.0003471597,4.5981753e-05,0.00014781835,0.00015167445,3.3859076e-05,0.0007264933,0.4778567,0.06329274,0.2034683,0.20877612,0.04660618,traffic,0.4778567,traffic,False,True,True,True,True,3.66243e-05,4.9593084e-05,2.1241118e-05,5.7240745e-06,2.3363693e-05,0.00013654627,0.26821896,0.3631962,0.15555985,0.0419204,0.1711046,industrial,0.3631962,industrial,False,True,True,True,True
STA.DE_DENW021,DE,51.52595,6.97688,27.61168424,50.49544028,22.95898535,0,1,0,0,0,1,0.00016064443,0.0006794915,5.3255877e-05,5.7935733e-05,2.2555432e-05,0.0009738829,0.1649525,0.69771373,0.054684065,0.059489425,0.023160312,industrial,0.69771373,industrial,False,True,True,True,True,1.6001117e-05,0.00014186258,1.4154962e-05,2.8978213e-06,1.4479372e-05,0.00018939584,0.08448505,0.7490269,0.074737445,0.015300343,0.07645032,industrial,0.7490269,industrial,False,True,True,True,True
STA.IT1737A,IT,45.51528,10.21944,28.46217702,60.692919,32.64473686,0,0,1,0,0,1,0.00020110064,0.00026231274,8.003432e-05,0.0,2.664699e-05,0.0005700947,0.35274956,0.46012136,0.14038777,0.0,0.046741344,industrial,0.46012136,industrial,False,True,True,True,False,2.1819746e-05,9.386942e-05,6.20497e-05,0.0,1.4008952e-05,0.00019174781,0.11379398,0.48954627,0.3236006,0.0,0.07305925,industrial,0.48954627,industrial,False,True,True,True,False
STA-FR09003,FR,46.16265,-1.15368,16.85027111,56.92152445,17.07598612,0,0,1,0,0,1,0.000115568975,3.190148e-05,2.5319074e-05,0.0,2.4719277e-05,0.0001975088,0.5851333,0.16151929,0.12819213,0.0,0.12515531,traffic,0.5851333,traffic,False,True,True,True,False,1.1918876e-05,7.353588e-05,3.2495427e-06,0.0,6.884393e-06,9.5588686e-05,0.12468919,0.7692948,0.033995055,0.0,0.072021,industrial,0.7692948,industrial,False,True,True,True,False
STA.IT1953A,IT,40.16805,18.17361,9.806267413,64.62166307,17.88449735,0,1,0,0,1,0,3.116429e-05,4.4800954e-06,2.0421954e-05,0.0,7.5740913e-06,6.364043e-05,0.48969328,0.070397004,0.3208959,0.0,0.11901383,traffic,0.48969328,traffic,False,True,True,True,False,3.8348944e-06,2.8951688e-05,3.4670917e-05,0.0,8.194093e-06,7.56516e-05,0.050691515,0.3826976,0.4582972,0.0,0.108313546,urban,0.4582972,urban,False,True,True,True,False
STA.DE_DEHB002,DE,53.06004,8.91697,21.55181557,47.03248363,18.3212261,0,0,1,0,0,1,8.9081565e-05,4.1892017e-05,3.625503e-05,2.8513873e-07,1.4984962e-05,0.00018249871,0.4881216,0.22954692,0.1986591,0.001562415,0.08210996,traffic,0.4881216,traffic,False,True,True,True,True,8.309305e-06,3.7714137e-05,9.916294e-06,1.4262027e-08,1.5608417e-05,7.156241e-05,0.116112694,0.52701044,0.13856848,0.00019929495,0.21810915,industrial,0.52701044,industrial,False,True,True,True,True
STA.01.0001,AT,47.84011,16.52617,17.02757052,60.42325051,23.47485678,0,0,1,0,1,0,8.365456e-05,4.7989095e-05,9.9329145e-06,0.0,2.4271623e-05,0.00016584819,0.5044044,0.28935555,0.059891604,0.0,0.14634843,traffic,0.5044044,traffic,False,True,True,True,False,8.16639e-06,4.751481e-05,1.9521733e-05,0.0,8.787073e-06,8.399001e-05,0.097230494,0.5657198,0.23242922,0.0,0.10462046,industrial,0.5657198,industrial,False,True,True,True,False
STA-FR31013,FR,43.3108,-0.39154,12.71573228,48.01379726,13.36715253,0,0,1,0,0,1,8.831997e-05,3.1177144e-05,4.0782175e-05,0.0,2.0187486e-05,0.00018046676,0.48939744,0.17275837,0.22598165,0.0,0.11186263,traffic,0.48939744,traffic,False,True,True,True,False,9.1038355e-06,7.186622e-05,4.340293e-05,0.0,7.561501e-06,0.00013193449,0.069002695,0.5447114,0.32897335,0.0,0.057312544,industrial,0.5447114,industrial,False,True,True,True,False
STA-NL00236,NL,51.46863,5.47231,22.6873321,45.5684202,22.91976324,1,0,0,0,0,1,0.0003800744,2.7144506e-05,3.6065558e-05,4.010251e-07,8.27432e-05,0.00052642875,0.7219864,0.051563494,0.068509854,0.0007617842,0.15717834,traffic,0.7219864,traffic,False,True,True,True,True,2.9716311e-05,3.5508758e-05,2.0575942e-05,1.9696058e-08,1.8990158e-05,0.00010481087,0.2835232,0.3387889,0.19631498,0.00018792,0.181185,industrial,0.3387889,industrial,False,True,True,True,True
STA-NL00437,NL,51.78658,4.45045,19.37307507,48.60271724,20.55235547,0,0,1,1,0,0,7.5627904e-05,6.398285e-07,1.4294502e-05,4.4522694e-05,1.8814422e-05,0.00015389935,0.49141145,0.0041574477,0.09288214,0.28929746,0.12225147,traffic,0.49141145,traffic,False,True,True,True,True,5.671532e-06,8.369839e-07,4.4099975e-06,2.1867002e-06,6.021489e-06,1.9126705e-05,0.29652426,0.04375996,0.23056756,0.11432707,0.31482103,traffic,0.29652426,other,True,True,True,True,True
STA-HU0035A,HU,47.69194,16.57501,15.24306621,55.32983259,19.54972376,0,0,1,0,0,1,9.361749e-06,9.308078e-06,3.3787506e-05,0.0,7.4453574e-06,5.9902686e-05,0.15628262,0.15538666,0.56403995,0.0,0.124290876,urban,0.56403995,urban,False,True,True,True,False,1.3035616e-06,2.0304522e-05,4.6344765e-05,0.0,4.9932933e-06,7.294614e-05,0.017870193,0.27834952,0.63532853,0.0,0.068451785,urban,0.63532853,urban,False,True,True,True,False
STA.DE_DENW079,DE,51.02893,7.00498,27.83008087,49.30195305,20.54023088,0,0,1,0,1,0,0.00019468945,6.0428458e-05,4.4278753e-05,1.3368015e-07,1.1810626e-05,0.000311341,0.62532544,0.19409092,0.14221948,0.00042936893,0.0379347,traffic,0.62532544,traffic,False,True,True,True,True,1.8185923e-05,3.4477212e-05,1.7592145e-05,6.686394e-09,1.2149298e-05,8.241127e-05,0.22067276,0.41835555,0.2134677,8.113446e-05,0.14742276,industrial,0.41835555,industrial,False,True,True,True,True
STA-NL00489,NL,51.86943,4.58006,32.33453336,38.2558049,22.77346602,1,0,0,0,0,1,0.0002922936,2.0285563e-05,4.742619e-05,2.3079017e-06,7.57731e-05,0.00043808637,0.66720545,0.046304937,0.10825763,0.005268143,0.17296384,traffic,0.66720545,traffic,False,True,True,True,True,2.2398892e-05,2.6536314e-05,5.425529e-06,1.13350914e-07,2.1361267e-05,7.583535e-05,0.29536214,0.34992012,0.07154353,0.0014946976,0.28167957,industrial,0.34992012,industrial,False,True,True,True,True
STA-TR590441,TR,41.15604,27.81114,31.43912987,37.37215494,36.93768865,0,0,1,0,0,1,4.847454e-05,2.3431798e-05,1.7541344e-05,0.0,1.767484e-05,0.00010712253,0.4525149,0.21873829,0.16375029,0.0,0.16499647,traffic,0.4525149,traffic,False,True,True,True,False,3.6260055e-06,1.9034775e-05,5.936196e-05,0.0,1.5015121e-05,9.703785e-05,0.03736692,0.19615825,0.61174023,0.0,0.15473467,urban,0.61174023,urban,False,True,True,True,False
STA-FR21019,FR,49.15167,-0.35278,15.26237647,54.4885999,15.68206043,0,0,1,0,0,1,0.00023672539,4.7553858e-05,5.427262e-05,0.0,2.854475e-05,0.00036709663,0.64485854,0.12954044,0.14784287,0.0,0.07775813,traffic,0.64485854,traffic,False,True,True,True,False,2.4373856e-05,0.00010961607,1.6345237e-05,0.0,1.34934e-05,0.00016382856,0.14877659,0.6690901,0.099770375,0.0,0.08236293,industrial,0.6690901,industrial,False,True,True,True,False
STA-CH0019A,CH,47.4067,9.39438,6.676638786,76.81818272,10.40358191,0,0,1,1,0,0,9.686688e-05,9.2057935e-06,2.2008762e-05,0.0,8.886376e-06,0.00013696782,0.70722365,0.06721136,0.16068564,0.0,0.0648793,traffic,0.70722365,traffic,False,True,True,True,False,1.29478385e-05,7.46367e-06,1.2541292e-05,0.0,1.9311141e-05,5.2263942e-05,0.24773942,0.14280726,0.23996069,0.0,0.36949262,traffic,0.24773942,other,True,True,True,True,False
STA.CZ_JKOS,CZ,49.57339,15.08028,4.700899109,69.85265957,22.78532196,0,0,1,1,0,0,6.3456987e-06,0.0,3.5347973e-06,0.0,7.4295835e-06,1.731008e-05,0.3665898,0.0,0.20420456,0.0,0.42920563,traffic,0.3665898,other,True,True,False,True,False,8.1941556e-07,0.0,1.723075e-05,0.0,7.816371e-06,2.5866537e-05,0.031678595,0.0,0.6661406,0.0,0.30218083,urban,0.6661406,urban,False,True,False,True,False
STA-FR31016,FR,43.47982,-1.48916,15.18397035,53.94614666,15.6961165,0,0,1,0,0,1,9.5505384e-05,2.3103403e-05,2.7003116e-05,0.0,1.4571805e-05,0.0001601837,0.5962241,0.14423068,0.16857593,0.0,0.09096934,traffic,0.5962241,traffic,False,True,True,True,False,9.697792e-06,5.32555e-05,6.116487e-05,0.0,6.6279476e-06,0.0001307461,0.074172705,0.40731996,0.4678141,0.0,0.05069327,urban,0.4678141,urban,False,True,True,True,False
STA-FR36001,FR,44.87024,4.87629,16.36369361,58.57837995,17.9047369,0,0,1,0,1,0,7.396256e-05,3.3106695e-05,1.43088e-05,4.744208e-10,1.8587565e-05,0.0001399661,0.52843195,0.23653367,0.10223047,3.3895408e-06,0.13280047,traffic,0.52843195,traffic,False,True,True,True,True,7.5284574e-06,7.631401e-05,2.6965872e-05,4.0437233e-11,1.0921822e-05,0.000121730205,0.061845433,0.62691104,0.22152162,3.3218734e-07,0.089721546,industrial,0.62691104,industrial,False,True,True,True,True
STA-FR07022,FR,46.65267,3.60067,3.211925649,60.13576834,10.4659347,0,0,1,1,0,0,5.28374e-06,0.0,1.2159512e-06,0.0,2.0874684e-06,8.587159e-06,0.6153071,0.0,0.14160112,0.0,0.24309185,traffic,0.6153071,traffic,False,True,False,True,False,5.513584e-07,0.0,9.140348e-06,0.0,3.7478312e-06,1.3439538e-05,0.041025102,0.0,0.68010885,0.0,0.27886608,urban,0.68010885,urban,False,True,False,True,False
STA_ES1613A,ES,40.6646,-3.7739,22.93869289,67.47922917,15.12397553,1,0,0,0,0,1,0.00010664829,2.5867772e-05,1.5313251e-05,0.0,1.0085809e-05,0.00015791511,0.675352,0.16380808,0.09697141,0.0,0.063868545,traffic,0.675352,traffic,False,True,True,True,False,1.0920288e-05,2.7899378e-05,1.3799338e-05,0.0,3.5372861e-06,5.6156292e-05,0.19446242,0.4968166,0.24573094,0.0,0.062990025,industrial,0.4968166,industrial,False,True,True,True,False
STA-FR31007,FR,44.90029,-0.51584,13.91620576,57.67050095,17.71171759,0,0,1,0,0,1,1.5992708e-05,7.220784e-05,1.1863424e-05,0.0,1.1535546e-05,0.00011159952,0.14330445,0.6470265,0.10630354,0.0,0.103365555,industrial,0.6470265,industrial,False,True,True,True,False,1.6713474e-06,4.668368e-05,3.497895e-05,0.0,7.0671103e-06,9.0401096e-05,0.018488131,0.5164061,0.3869306,0.0,0.07817505,industrial,0.5164061,industrial,False,True,True,True,False
STA-NL00235,NL,51.43443,4.35977,16.71956118,47.80460745,19.4576028,0,0,1,1,0,0,5.4874963e-05,8.3184905e-06,1.004529e-05,7.350844e-05,2.4500812e-05,0.00017124799,0.3204415,0.0485757,0.058659315,0.4292514,0.14307211,port_shipping,0.4292514,port_shipping,False,True,True,True,True,4.4618896e-06,1.0905831e-05,9.594405e-06,3.6250901e-06,8.550122e-06,3.713734e-05,0.12014565,0.29366216,0.2583493,0.09761308,0.23022981,industrial,0.29366216,industrial,False,True,True,True,True
STA.DE_DENW030,DE,51.67286,6.62966,27.12636199,54.38341136,26.60395366,0,0,1,0,1,0,7.871027e-05,4.8119917e-05,2.7584998e-05,0.00010366542,1.1480854e-05,0.00026956145,0.2919938,0.17851186,0.102332875,0.38457063,0.042590857,port_shipping,0.38457063,port_shipping,False,True,True,True,True,7.924843e-06,4.332092e-05,1.1396747e-05,5.185122e-06,8.402542e-06,7.623018e-05,0.10395939,0.56829095,0.1495044,0.068019286,0.11022593,industrial,0.56829095,industrial,False,True,True,True,True
