run,sample_id,pollutant,feature_name,feature_value_raw,feature_value_norm,shap_value,abs_shap,shap_rank_abs,shap_sign,source_category
1,1590,no2,Latitude,41.4921,-0.9061907722190954,-0.04137633252624729,0.04137633252624729,13,negative,geographic_context
1,1590,no2,num_roads_500m,272.0,0.6841123056005867,-0.03580720550163167,0.03580720550163167,14,negative,traffic
1,1590,no2,ship_density_10km,0.0,-0.3187453966742202,-0.03320144220453201,0.03320144220453201,15,negative,port_shipping
1,1590,no2,num_buildings_1km,1901.0,-0.11029982697697358,0.01337211981213866,0.01337211981213866,16,positive,urban_anthropogenic
1,1590,no2,ship_density_5km,0.0,-0.332199815255663,-0.012355687239517656,0.012355687239517656,17,negative,port_shipping
1,1590,no2,num_buildings_500m,176.0,-0.6441354685734649,0.004227436626480207,0.004227436626480207,18,positive,urban_anthropogenic
1,1590,no2,Wind_3yr,2.3325182481751825,-0.13636973116854986,0.003983703601932165,0.003983703601932165,19,positive,meteorological_condition
1,1590,no2,ship_density_1km,0.0,-0.14022768049856174,-0.0039098596305697725,0.0039098596305697725,20,negative,port_shipping
1,1590,no2,num_factory_1km,3.0,0.2926503441749567,0.002249633459459375,0.002249633459459375,21,positive,industrial
1,1590,no2,RH_3yr,72.33592153284673,-0.6542275811652323,0.0017020502081224527,0.0017020502081224527,22,positive,meteorological_condition
1,1590,no2,num_factory_500m,3.0,1.2860454988275154,-0.0008185209931311405,0.0008185209931311405,23,negative,industrial
1,1609,no2,PopulationDensity,442.4,-0.042688134483014784,0.34131637031555717,0.34131637031555717,1,positive,urban_anthropogenic
1,1609,no2,Temp_3yr,15.685930656934303,1.0849109247531896,0.15784027289986033,0.15784027289986033,2,positive,meteorological_condition
1,1609,no2,num_roads_1km,816.0,0.44037857585524437,0.1351929593724749,0.1351929593724749,3,positive,traffic
1,1609,no2,Latitude,45.63028,-0.04681284685993579,0.11638708913242643,0.11638708913242643,4,positive,geographic_context
1,1609,no2,Altitude,3.0,-0.9202963903918541,0.09853619674717298,0.09853619674717298,5,positive,geographic_context
1,1609,no2,rural,0.0,-0.5536674263920707,0.09719783006267746,0.09719783006267746,6,positive,geographic_context
1,1609,no2,traffic,0.0,-0.3281059132780248,-0.09311917620320732,0.09311917620320732,7,negative,traffic
1,1609,no2,urban,1.0,0.9693384774922439,0.08367696867150849,0.08367696867150849,8,positive,urban_anthropogenic
1,1609,no2,Stability_3yr,0.3264233576642336,0.3264233576642336,0.05491670787272497,0.05491670787272497,9,positive,meteorological_condition
1,1609,no2,num_buildings_500m,495.0,-0.2031828893933177,0.05006074312904096,0.05006074312904096,10,positive,urban_anthropogenic
1,1609,no2,Longitude,12.59167,0.3741293487201146,0.04385757046718297,0.04385757046718297,11,positive,geographic_context
1,1609,no2,num_industrial_landuse_500m,3.0,0.8543879809680367,0.03569052321169176,0.03569052321169176,12,positive,industrial
1,1609,no2,RH_3yr,73.75530109489051,-0.39563576818350754,0.03433817441225356,0.03433817441225356,13,positive,meteorological_condition
1,1609,no2,num_buildings_1km,2273.0,0.049242825954796114,0.03340019977104998,0.03340019977104998,14,positive,urban_anthropogenic
1,1609,no2,num_industrial_landuse_1km,3.0,-0.11165838218537799,0.027315459503304412,0.027315459503304412,15,positive,industrial
1,1609,no2,ship_density_10km,0.0,-0.3187453966742202,-0.017475039976706148,0.017475039976706148,16,negative,port_shipping
1,1609,no2,num_factory_1km,3.0,0.2926503441749567,0.012742025655554696,0.012742025655554696,17,positive,industrial
1,1609,no2,ship_density_5km,0.0,-0.332199815255663,-0.007433091955347289,0.007433091955347289,18,negative,port_shipping
1,1609,no2,num_roads_500m,186.0,0.1116541557484693,0.005267277485662032,0.005267277485662032,19,positive,traffic
1,1609,no2,ship_density_1km,0.0,-0.14022768049856174,-0.0038172024308840975,0.0038172024308840975,20,negative,port_shipping
1,1609,no2,Precip_3yr,2.7150182481751823,0.9033898767715735,-0.001935726720571726,0.001935726720571726,21,negative,meteorological_condition
1,1609,no2,Wind_3yr,2.483594890510949,0.02596278219248319,-0.0014950182636044634,0.0014950182636044634,22,negative,meteorological_condition
1,1609,no2,num_factory_500m,3.0,1.2860454988275154,-0.000128496116975842,0.000128496116975842,23,negative,industrial
1,1631,no2,traffic,1.0,3.047796335059152,0.48633384136172086,0.48633384136172086,1,positive,traffic
1,1631,no2,num_roads_1km,212.0,-0.7649334466692176,-0.25804304778030185,0.25804304778030185,2,negative,traffic
1,1631,no2,PopulationDensity,350.1,-0.1271206773439225,0.20194620389371076,0.20194620389371076,3,positive,urban_anthropogenic
1,1631,no2,urban,0.0,-1.031631389055225,-0.16568381940663116,0.16568381940663116,4,negative,urban_anthropogenic
1,1631,no2,Latitude,40.99052,-1.0103541435083216,-0.13438558768807757,0.13438558768807757,5,negative,geographic_context
1,1631,no2,rural,0.0,-0.5536674263920707,0.1262082811279968,0.1262082811279968,6,positive,geographic_context
1,1631,no2,num_roads_500m,90.0,-0.5273688952492431,0.11996484261477525,0.11996484261477525,7,positive,traffic
1,1631,no2,Altitude,39.0,-0.7864292654616635,0.11884743418423598,0.11884743418423598,8,positive,geographic_context
1,1631,no2,num_buildings_1km,649.0,-0.6472552072742199,-0.0644795313209831,0.0644795313209831,9,negative,urban_anthropogenic
1,1631,no2,Stability_3yr,0.3199908759124087,0.3199908759124087,0.050941051666480726,0.050941051666480726,10,positive,meteorological_condition
1,1631,no2,Longitude,14.42397,0.5684534708563127,0.041617692307797056,0.041617692307797056,11,positive,geographic_context
1,1631,no2,Temp_3yr,16.299315693430657,1.2880196951498581,0.03918444173924427,0.03918444173924427,12,positive,meteorological_condition
1,1631,no2,num_buildings_500m,279.0,-0.5017589304682764,-0.035464295767996035,0.035464295767996035,13,negative,urban_anthropogenic
1,1631,no2,Wind_3yr,1.9949361313868608,-0.49910319305071355,0.02868468324855211,0.02868468324855211,14,positive,meteorological_condition
1,1631,no2,ship_density_10km,0.0,-0.3187453966742202,-0.02797085868411464,0.02797085868411464,15,negative,port_shipping
1,1631,no2,Precip_3yr,2.0257025547445258,-0.1310738557593581,0.019279622705821755,0.019279622705821755,16,positive,meteorological_condition
1,1631,no2,num_industrial_landuse_1km,1.0,-0.3501889407225115,0.01743132236150223,0.01743132236150223,17,positive,industrial
1,1631,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.015714938422085243,0.015714938422085243,18,negative,industrial
1,1631,no2,RH_3yr,72.47196167883212,-0.6294429013449832,0.008641589425621996,0.008641589425621996,19,positive,meteorological_condition
1,1631,no2,ship_density_5km,0.0,-0.332199815255663,-0.008150073264440444,0.008150073264440444,20,negative,port_shipping
1,1631,no2,ship_density_1km,0.0,-0.14022768049856174,-0.005047477975096437,0.005047477975096437,21,negative,port_shipping
1,1631,no2,num_factory_1km,0.0,-0.1735841355973231,-0.0031482128508914515,0.0031482128508914515,22,negative,industrial
1,1631,no2,num_factory_500m,0.0,-0.13406790694875997,-7.227293238082575e-06,7.227293238082575e-06,23,negative,industrial
1,1674,no2,num_roads_1km,1369.0,1.5439175633652236,0.40244035151481045,0.40244035151481045,1,positive,traffic
1,1674,no2,traffic,1.0,3.047796335059152,0.24532224435494737,0.24532224435494737,2,positive,traffic
1,1674,no2,num_roads_500m,419.0,1.662616352440834,-0.18545213022312537,0.18545213022312537,3,negative,traffic
1,1674,no2,Stability_3yr,0.5428832116788321,0.5428832116788321,0.1772228584598603,0.1772228584598603,4,positive,meteorological_condition
1,1674,no2,PopulationDensity,133.2,-0.32553257925649987,-0.13853323201003095,0.13853323201003095,5,negative,urban_anthropogenic
1,1674,no2,rural,0.0,-0.5536674263920707,0.13235296913395628,0.13235296913395628,6,positive,geographic_context
1,1674,no2,Wind_3yr,1.6533211678832116,-0.8661699663778318,0.10071549373465118,0.10071549373465118,7,positive,meteorological_condition
1,1674,no2,Longitude,20.96518,1.2621798753525855,0.09251578550436139,0.09251578550436139,8,positive,geographic_context
1,1674,no2,Altitude,84.0,-0.6190953592989253,0.08306244279394581,0.08306244279394581,9,positive,geographic_context
1,1674,no2,num_buildings_1km,443.0,-0.7356040957256837,-0.06385000621489792,0.06385000621489792,10,negative,urban_anthropogenic
1,1674,no2,Latitude,41.99759,-0.8012154092600643,-0.054999210833502635,0.054999210833502635,11,negative,geographic_context
1,1674,no2,urban,1.0,0.9693384774922439,0.053079803725137466,0.053079803725137466,12,positive,urban_anthropogenic
1,1674,no2,num_industrial_landuse_1km,8.0,0.48466801415745586,0.04449861758291301,0.04449861758291301,13,positive,industrial
1,1674,no2,num_industrial_landuse_500m,6.0,2.239569315725818,0.033840025503373596,0.033840025503373596,14,positive,industrial
1,1674,no2,num_buildings_500m,100.0,-0.7491900015442837,0.026352559622085374,0.026352559622085374,15,positive,urban_anthropogenic
1,1674,no2,Temp_3yr,11.589507299270071,-0.27152828014143576,0.02284253778503561,0.02284253778503561,16,positive,meteorological_condition
1,1674,no2,ship_density_10km,0.0,-0.3187453966742202,-0.020397312258506755,0.020397312258506755,17,negative,port_shipping
1,1674,no2,Precip_3yr,2.1087043795620435,-0.006512093527775548,0.016739847466250696,0.016739847466250696,18,positive,meteorological_condition
1,1674,no2,ship_density_5km,0.0,-0.332199815255663,-0.006742189465710543,0.006742189465710543,19,negative,port_shipping
1,1674,no2,ship_density_1km,0.0,-0.14022768049856174,-0.004088040925739852,0.004088040925739852,20,negative,port_shipping
1,1674,no2,RH_3yr,70.77869525547445,-0.9379332065362543,-0.0009921414067262015,0.0009921414067262015,21,negative,meteorological_condition
1,1674,no2,num_factory_500m,1.0,0.33930322830999843,-0.0004169028095090301,0.0004169028095090301,22,negative,industrial
1,1674,no2,num_factory_1km,1.0,-0.01817264233989651,-0.00023208557437369215,0.00023208557437369215,23,negative,industrial
1,1704,no2,PopulationDensity,1093.8,0.5531879047325357,0.5401366085778849,0.5401366085778849,1,positive,urban_anthropogenic
1,1704,no2,rural,1.0,1.8061384006576289,-0.29980329348648393,0.29980329348648393,2,negative,geographic_context
1,1704,no2,ship_density_5km,2230.332983050911,4.445056790730723,0.2284793597651059,0.2284793597651059,3,positive,port_shipping
1,1704,no2,ship_density_10km,1404.2800146668983,3.4428619981068462,0.12500131332508116,0.12500131332508116,4,positive,port_shipping
1,1704,no2,num_industrial_landuse_1km,0.0,-0.4694542199910783,-0.1213801995929776,0.1213801995929776,5,negative,industrial
1,1704,no2,Altitude,3.0,-0.9202963903918541,0.12069975105514914,0.12069975105514914,6,positive,geographic_context
1,1704,no2,num_roads_1km,237.0,-0.7150447040150594,-0.11261029070151411,0.11261029070151411,7,negative,traffic
1,1704,no2,Latitude,51.3488,1.1407550824531587,0.11172949889650816,0.11172949889650816,8,positive,geographic_context
1,1704,no2,num_buildings_1km,2522.0,0.15603347267525486,0.10869851121910733,0.10869851121910733,9,positive,urban_anthropogenic
1,1704,no2,urban,0.0,-1.031631389055225,-0.08616080684848364,0.08616080684848364,10,negative,urban_anthropogenic
1,1704,no2,RH_3yr,79.7262408759124,0.6921889296414135,0.06659487575743638,0.06659487575743638,11,positive,meteorological_condition
1,1704,no2,traffic,0.0,-0.3281059132780248,-0.06163544853513164,0.06163544853513164,12,negative,traffic
1,1704,no2,Stability_3yr,0.1765967153284671,0.1765967153284671,-0.047588274153142894,0.047588274153142894,13,negative,meteorological_condition
1,1704,no2,Temp_3yr,11.520054744525549,-0.2945259441790897,0.0367981426854247,0.0367981426854247,14,positive,meteorological_condition
1,1704,no2,num_roads_500m,46.0,-0.8202544602898614,0.03272025186340532,0.03272025186340532,15,positive,traffic
1,1704,no2,num_buildings_500m,643.0,0.0013969906024873023,0.030199674177447112,0.030199674177447112,16,positive,urban_anthropogenic
1,1704,no2,Precip_3yr,1.9590237226277367,-0.23113952118624836,0.02187812162581358,0.02187812162581358,17,positive,meteorological_condition
1,1704,no2,ship_density_1km,0.0231660902500152,-0.1402055590985382,-0.005269852017472743,0.005269852017472743,18,negative,port_shipping
1,1704,no2,num_factory_1km,0.0,-0.1735841355973231,-0.004511701536802084,0.004511701536802084,19,negative,industrial
1,1704,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.0042830715109258895,0.0042830715109258895,20,negative,industrial
1,1704,no2,Longitude,4.33971,-0.501030222803665,-0.0027418641075015746,0.0027418641075015746,21,negative,geographic_context
1,1704,no2,Wind_3yr,3.524543795620438,1.14446693633752,-0.00207131454115477,0.00207131454115477,22,negative,meteorological_condition
1,1704,no2,num_factory_500m,0.0,-0.13406790694875997,-0.00010869044767653823,0.00010869044767653823,23,negative,industrial
1,1725,no2,PopulationDensity,820.9,0.3035493245944888,0.5453614157121754,0.5453614157121754,1,positive,urban_anthropogenic
1,1725,no2,Temp_3yr,13.871149635036495,0.4839866765806233,0.2506203781595397,0.2506203781595397,2,positive,meteorological_condition
1,1725,no2,Stability_3yr,0.6949178832116787,0.6949178832116787,0.2196882880567574,0.2196882880567574,3,positive,meteorological_condition
1,1725,no2,Altitude,206.0,-0.16543454703550164,0.18666049457710074,0.18666049457710074,4,positive,geographic_context
1,1725,no2,Latitude,45.58289,-0.05665435203437736,0.1595666973811869,0.1595666973811869,5,positive,geographic_context
1,1725,no2,Longitude,8.83449,-0.02433744449479608,0.116512902795649,0.116512902795649,6,positive,geographic_context
1,1725,no2,Wind_3yr,1.2528558394160585,-1.296471714410752,0.09216449677297303,0.09216449677297303,7,positive,meteorological_condition
1,1725,no2,urban,0.0,-1.031631389055225,-0.09137887190241344,0.09137887190241344,8,negative,urban_anthropogenic
1,1725,no2,num_roads_500m,62.0,-0.7137506184569092,0.0877973072537948,0.0877973072537948,9,positive,traffic
1,1725,no2,rural,0.0,-0.5536674263920707,0.08668094012163556,0.08668094012163556,10,positive,geographic_context
1,1725,no2,num_industrial_landuse_1km,10.0,0.7231985726945893,0.07932504731303507,0.07932504731303507,11,positive,industrial
1,1725,no2,num_buildings_1km,540.0,-0.6940029200956256,-0.06777249667685002,0.06777249667685002,12,negative,urban_anthropogenic
1,1725,no2,traffic,0.0,-0.3281059132780248,-0.05479079553687046,0.05479079553687046,13,negative,traffic
1,1725,no2,num_buildings_500m,90.0,-0.7630129664088652,0.046288292566533946,0.046288292566533946,14,positive,urban_anthropogenic
1,1725,no2,RH_3yr,72.45779197080292,-0.6320244310405472,0.04440667663425096,0.04440667663425096,15,positive,meteorological_condition
1,1725,no2,ship_density_10km,0.0,-0.3187453966742202,-0.013830782220014595,0.013830782220014595,16,negative,port_shipping
1,1725,no2,num_roads_1km,316.0,-0.5573962772279195,-0.011750422253378702,0.011750422253378702,17,negative,traffic
1,1725,no2,num_industrial_landuse_500m,3.0,0.8543879809680367,0.009237248049605556,0.009237248049605556,18,positive,industrial
1,1725,no2,Precip_3yr,2.9367427007299267,1.2361342302935812,0.007382154489348711,0.007382154489348711,19,positive,meteorological_condition
1,1725,no2,num_factory_1km,18.0,2.623822743036356,0.005369142172791567,0.005369142172791567,20,positive,industrial
1,1725,no2,ship_density_5km,0.0,-0.332199815255663,-0.004823833990417559,0.004823833990417559,21,negative,port_shipping
1,1725,no2,ship_density_1km,0.0,-0.14022768049856174,-0.00324983092393978,0.00324983092393978,22,negative,port_shipping
1,1725,no2,num_factory_500m,13.0,6.019756851415099,-6.201625149618015e-05,6.201625149618015e-05,23,negative,industrial
1,1731,no2,PopulationDensity,168.4,-0.29333295294334755,-0.16258173224906552,0.16258173224906552,1,negative,urban_anthropogenic
1,1731,no2,num_roads_1km,895.0,0.5980270026423843,0.1579948697963462,0.1579948697963462,2,positive,traffic
1,1731,no2,RH_3yr,79.28640510948905,0.6120567850797111,0.14737494082133665,0.14737494082133665,3,positive,meteorological_condition
1,1731,no2,num_buildings_1km,4617.0,1.0545330906646566,0.13628325786665965,0.13628325786665965,4,positive,urban_anthropogenic
1,1731,no2,rural,0.0,-0.5536674263920707,0.09909239669563771,0.09909239669563771,5,positive,geographic_context
1,1731,no2,traffic,0.0,-0.3281059132780248,-0.09034071090274391,0.09034071090274391,6,negative,traffic
1,1731,no2,Latitude,49.11944,0.6777827681317187,0.07149771341581686,0.07149771341581686,7,positive,geographic_context
1,1731,no2,urban,1.0,0.9693384774922439,0.06233688052207531,0.06233688052207531,8,positive,urban_anthropogenic
1,1731,no2,num_industrial_landuse_1km,5.0,0.12687217635175552,0.05386684807331265,0.05386684807331265,9,positive,industrial
1,1731,no2,Altitude,192.0,-0.21749398450835353,0.042865027526198134,0.042865027526198134,10,positive,geographic_context
